Phil Jones	2014/2015	7.93
Kevin Doyle	2013/2014	6.68
Kevin Doyle	2012	6.44
Kevin Doyle	2011/2012	6.68
Kevin Doyle	2010/2011	6.80
Wayne Hennessey	2014/2015	6.06
Wayne Hennessey	2013/2014	7.01
Wayne Hennessey	2013/2014	6.72
Wayne Hennessey	2011/2012	6.94
Wayne Hennessey	2010/2011	6.67
Glenn Murray	2014/2015	6.91
Glenn Murray	2014/2015	6.03
Ezekiel Fryers	2014/2015	5.97
Ezekiel Fryers	2013/2014	6.92
Ezekiel Fryers	2013/2014	6.56
Ezekiel Fryers	2011/2012	6.04
Carlos Cuéllar	2014/2015	7.60
Carlos Cuéllar	2013/2014	6.82
Carlos Cuéllar	2012/2013	7.17
Carlos Cuéllar	2011/2012	7.06
Carlos Cuéllar	2010/2011	6.98
Nathan Redmond	2014/2015	7.53
Nathan Redmond	2013/2014	6.85
Bradley Johnson	2014/2015	7.15
Bradley Johnson	2013/2014	6.67
Bradley Johnson	2012/2013	6.90
Wes Hoolahan	2014/2015	7.13
Wes Hoolahan	2013/2014	6.53
Wes Hoolahan	2012/2013	6.70
Michael Turner	2014/2015	7.12
Michael Turner	2013/2014	6.87
Michael Turner	2012/2013	6.70
Michael Turner	2011/2012	6.90
Michael Turner	2010/2011	6.77
Michael Turner	2009/2010	7.10
Alexander Tettey	2014/2015	7.11
Alexander Tettey	2013/2014	6.71
Alexander Tettey	2012/2013	6.71
Alexander Tettey	2011/2012	6.41
Alexander Tettey	2010/2011	6.83
Cameron Jerome	2014/2015	7.07
Cameron Jerome	2013/2014	6.14
Cameron Jerome	2013/2014	6.62
Cameron Jerome	2012/2013	6.39
Cameron Jerome	2011/2012	6.30
Cameron Jerome	2010/2011	6.59
Steven Whittaker	2014/2015	7.05
Steven Whittaker	2013/2014	6.80
Steven Whittaker	2012/2013	6.78
Steven Whittaker	2010/2011	7.32
Jonny Howson	2014/2015	6.96
Jonny Howson	2013/2014	6.54
Jonny Howson	2012/2013	6.56
Russell Martin	2014/2015	6.91
Russell Martin	2013/2014	6.53
Russell Martin	2012/2013	6.72
Jos Hooiveld	2014/2015	6.88
Jos Hooiveld	2013/2014	6.35
Ryan Bennett	2014/2015	6.84
Ryan Bennett	2013/2014	6.90
Ryan Bennett	2012/2013	6.74
Lewis Grabban	2014/2015	6.69
Martin Olsson	2014/2015	6.64
Martin Olsson	2013/2014	6.69
Martin Olsson	2012	6.91
Martin Olsson	2011/2012	6.60
Martin Olsson	2010/2011	6.76
Andrew Surman	2014/2015	7.07
Andrew Surman	2014/2015	6.53
Andrew Surman	2013/2014	6.68
Andrew Surman	2012/2013	6.15
Andrew Surman	2011/2012	6.69
John Ruddy	2014/2015	6.50
John Ruddy	2013/2014	6.69
John Ruddy	2012/2013	6.84
Kyle Lafferty	2014/2015	6.49
Kyle Lafferty	2010/2011	6.01
Javier Garrido	2014/2015	6.47
Javier Garrido	2013/2014	6.49
Javier Garrido	2012/2013	6.55
Javier Garrido	2011/2012	6.64
Javier Garrido	2010/2011	6.69
Leroy Fer	2014/2015	6.41
Leroy Fer	2014/2015	7.47
Leroy Fer	2013/2014	6.89
Leroy Fer	2014	7.31
Leroy Fer	2013	6.61
Gary O'Neil	2014/2015	6.36
Gary O'Neil	2013/2014	6.56
Gary O'Neil	2012/2013	6.75
Elliott Bennett	2014/2015	6.86
Elliott Bennett	2014/2015	6.35
Elliott Bennett	2013/2014	6.75
Elliott Bennett	2012/2013	6.49
Josh Murphy	2014/2015	6.26
Vadis Odjidja-Ofoe	2014/2015	6.25
Jamar Loza	2014/2015	6.00
James Perch	2014/2015	7.14
James Perch	2013/2014	6.67
James Perch	2013/2014	6.96
James Perch	2012/2013	6.84
James Perch	2012/2013	6.57
James Perch	2011/2012	6.67
Emmerson Boyce	2014/2015	7.00
Emmerson Boyce	2013/2014	6.74
Emmerson Boyce	2013/2014	7.12
Emmerson Boyce	2012/2013	6.87
Emmerson Boyce	2011/2012	6.76
Emmerson Boyce	2010/2011	6.76
Emyr Huws	2014/2015	6.99
James Tavernier	2014/2015	6.87
James Tavernier	2012/2013	7.04
Chris McCann	2014/2015	6.87
Chris McCann	2013/2014	6.19
Chris McCann	2013/2014	6.85
Leon Barnett	2014/2015	6.77
Leon Barnett	2013/2014	7.10
Leon Barnett	2013/2014	7.18
Leon Barnett	2012/2013	6.54
Maynor Figueroa	2014/2015	6.77
Maynor Figueroa	2013/2014	6.87
Maynor Figueroa	2014	6.81
Maynor Figueroa	2012/2013	6.69
Maynor Figueroa	2011/2012	6.94
Maynor Figueroa	2010/2011	6.82
Shaun Maloney	2014/2015	6.72
Shaun Maloney	2013/2014	7.28
Shaun Maloney	2012/2013	7.01
Adam Forshaw	2014/2015	6.61
Marc-Antoine Fortuné	2014/2015	6.49
Marc-Antoine Fortuné	2013/2014	6.11
Marc-Antoine Fortuné	2013/2014	6.52
Marc-Antoine Fortuné	2012/2013	6.35
Marc-Antoine Fortuné	2011/2012	6.76
Oriol Riera	2014/2015	6.46
William Kvist	2014/2015	6.43
William Kvist	2013/2014	6.94
William Kvist	2013/2014	6.56
William Kvist	2012/2013	6.88
William Kvist	2012/2013	7.11
William Kvist	2012	6.77
William Kvist	2011/2012	7.20
Martyn Waghorn	2014/2015	6.38
Martyn Waghorn	2013/2014	6.85
Martyn Waghorn	2013/2014	7.16
Martyn Waghorn	2013/2014	5.85
Don Cowie	2014/2015	6.37
Andy Delort	2014/2015	6.13
Andy Delort	2012/2013	6.19
Sean Morrison	2014/2015	7.15
Sean Morrison	2014/2015	7.56
Sean Morrison	2013/2014	7.26
Oliver Norwood	2014/2015	7.42
Oliver Norwood	2014/2015	6.99
Jordan Obita	2014/2015	6.92
Stephen Kelly	2014/2015	6.90
Stephen Kelly	2013/2014	6.66
Stephen Kelly	2012/2013	6.21
Stephen Kelly	2012/2013	6.56
Stephen Kelly	2011/2012	6.69
Stephen Kelly	2010/2011	6.82
Simon Cox	2014/2015	6.87
Simon Cox	2013/2014	6.62
Simon Cox	2012	6.02
Simon Cox	2011/2012	6.29
Alex Pearce	2014/2015	6.84
Alex Pearce	2013/2014	7.42
Chris Gunter	2014/2015	6.76
Chris Gunter	2013/2014	6.61
Adam Federici	2014/2015	6.71
Adam Federici	2013/2014	6.78
Shaun Cummings	2014/2015	6.70
Shaun Cummings	2013/2014	6.61
Hope Akpan	2014/2015	6.68
Hope Akpan	2013/2014	6.49
Garath McCleary	2014/2015	6.60
Garath McCleary	2013/2014	7.04
Nick Blackman	2014/2015	6.55
Nick Blackman	2013/2014	6.30
Nick Blackman	2012/2013	6.24
Daniel Williams	2014/2015	6.42
Daniel Williams	2013/2014	6.86
Daniel Williams	2012/2013	6.64
Daniel Williams	2011/2012	6.62
Daniel Williams	2011/2012	6.91
Daniel Williams	2010/2011	6.23
Hal Robson-Kanu	2014/2015	6.39
Hal Robson-Kanu	2013/2014	6.52
Danny Guthrie	2014/2015	6.25
Danny Guthrie	2013/2014	7.15
Danny Guthrie	2012/2013	6.71
Danny Guthrie	2011/2012	6.77
Pavel Pogrebnyak	2014/2015	6.24
Pavel Pogrebnyak	2013/2014	7.06
Pavel Pogrebnyak	2012/2013	6.42
Pavel Pogrebnyak	2012	5.89
Pavel Pogrebnyak	2011/2012	6.38
Pavel Pogrebnyak	2011/2012	6.75
Pavel Pogrebnyak	2010/2011	6.74
Pavel Pogrebnyak	2009/2010	6.92
Chris Basham	2013/2014	6.92
Chris Basham	2010/2011	6.68
Chris O'Grady	2014/2015	6.16
Jose Baxter	2011/2012	6.03
Jose Baxter	2010/2011	6.01
Jonathan Walters	2014/2015	7.02
Jonathan Walters	2013/2014	6.55
Jonathan Walters	2012/2013	6.71
Jonathan Walters	2012	6.01
Jonathan Walters	2011/2012	6.61
Peter Crouch	2014/2015	6.88
Peter Crouch	2013/2014	7.21
Peter Crouch	2012/2013	7.11
Peter Crouch	2011/2012	6.64
Peter Crouch	2011/2012	6.91
Peter Crouch	2010/2011	7.09
Peter Crouch	2010/2011	6.84
Mame Biram Diouf	2014/2015	6.53
Mame Biram Diouf	2013/2014	7.31
Mame Biram Diouf	2012/2013	7.14
Mame Biram Diouf	2012/2013	7.33
Mame Biram Diouf	2011/2012	7.22
Mame Biram Diouf	2010/2011	6.57
Bojan	2014/2015	7.08
Bojan	2013/2014	6.72
Bojan	2013/2014	6.75
Bojan	2013/2014	6.88
Bojan	2012/2013	6.72
Bojan	2012/2013	6.53
Bojan	2011/2012	6.61
Bojan	2010/2011	6.60
Bojan	2010/2011	6.15
Bojan	2009/2010	6.92
Phil Bardsley	2014/2015	7.12
Phil Bardsley	2013/2014	6.88
Phil Bardsley	2012/2013	6.38
Phil Bardsley	2011/2012	6.88
Phil Bardsley	2010/2011	7.07
Ryan Shawcross	2014/2015	7.25
Ryan Shawcross	2013/2014	6.93
Ryan Shawcross	2012/2013	6.87
Ryan Shawcross	2011/2012	6.97
Ryan Shawcross	2010/2011	6.82
Erik Pieters	2014/2015	7.15
Marc Wilson	2014/2015	7.11
Marc Wilson	2013/2014	6.75
Marc Wilson	2012/2013	6.93
Marc Wilson	2011/2012	6.78
Marc Wilson	2010/2011	6.55
Steven N'Zonzi	2014/2015	6.91
Steven N'Zonzi	2013/2014	6.81
Steven N'Zonzi	2012/2013	6.76
Steven N'Zonzi	2011/2012	6.83
Steven N'Zonzi	2010/2011	6.74
Geoff Cameron	2014/2015	7.13
Geoff Cameron	2013/2014	7.08
Geoff Cameron	2014	7.37
Glenn Whelan	2014/2015	6.84
Glenn Whelan	2013/2014	6.77
Glenn Whelan	2012/2013	6.91
Glenn Whelan	2012	6.09
Glenn Whelan	2011/2012	6.73
Glenn Whelan	2010/2011	6.49
Michael Dawson	2014/2015	7.64
Michael Dawson	2013/2014	7.09
Michael Dawson	2013/2014	7.17
Michael Dawson	2012/2013	7.39
Michael Dawson	2012/2013	7.11
Michael Dawson	2011/2012	7.20
Michael Dawson	2010/2011	7.27
Michael Dawson	2010/2011	7.38
Curtis Davies	2014/2015	7.62
Curtis Davies	2013/2014	7.40
Curtis Davies	2010/2011	7.00
Paul McShane	2014/2015	7.26
Paul McShane	2013/2014	6.63
Allan McGregor	2014/2015	7.17
Allan McGregor	2013/2014	6.49
Allan McGregor	2010/2011	7.02
Ahmed Elmohamady	2014/2015	7.17
Ahmed Elmohamady	2013/2014	7.00
Ahmed Elmohamady	2012/2013	6.19
Ahmed Elmohamady	2011/2012	6.50
James Chester	2014/2015	7.13
Jake Livermore	2014/2015	6.87
Jake Livermore	2013/2014	6.81
Jake Livermore	2012/2013	6.13
Jake Livermore	2012/2013	6.26
Jake Livermore	2011/2012	6.46
Tom Huddlestone	2014/2015	6.83
Tom Huddlestone	2013/2014	7.14
Tom Huddlestone	2012/2013	7.16
Tom Huddlestone	2012/2013	6.72
Tom Huddlestone	2011/2012	6.34
Tom Huddlestone	2010/2011	6.82
Tom Huddlestone	2010/2011	6.91
Eldin Jakupovic	2014/2015	6.83
Alex Bruce	2014/2015	6.82
Robbie Brady	2014/2015	6.75
Nikica Jelavic	2014/2015	6.59
Nikica Jelavic	2013/2014	6.45
Nikica Jelavic	2013/2014	6.72
Nikica Jelavic	2014	6.12
Nikica Jelavic	2012/2013	6.58
Nikica Jelavic	2012	6.44
Stephen Quinn	2014/2015	6.53
David Meyler	2014/2015	6.50
David Meyler	2013/2014	6.54
David Meyler	2012/2013	6.35
David Meyler	2011/2012	6.24
David Meyler	2010/2011	6.57
Liam Rosenior	2014/2015	6.46
Hatem Ben Arfa	2014/2015	6.36
Hatem Ben Arfa	2013/2014	6.75
Hatem Ben Arfa	2012/2013	6.47
Hatem Ben Arfa	2012/2013	7.07
Hatem Ben Arfa	2012	5.88
Hatem Ben Arfa	2011/2012	6.90
Hatem Ben Arfa	2010/2011	6.92
Hatem Ben Arfa	2010/2011	7.37
Hatem Ben Arfa	2009/2010	6.32
Sone Aluko	2014/2015	6.36
Tom Ince	2014/2015	6.32
Tom Ince	2014/2015	6.31
Tom Ince	2013/2014	7.10
Tom Ince	2013/2014	6.55
Jason Shackell	2014/2015	7.45
Kieran Trippier	2014/2015	7.19
Ben Mee	2014/2015	7.18
Michael Duff	2014/2015	7.17
Michael Duff	2013/2014	7.18
Stephen Ward	2014/2015	7.07
Stephen Ward	2013/2014	7.09
Stephen Ward	2012	5.76
Stephen Ward	2011/2012	6.63
Stephen Ward	2010/2011	6.43
Dean Marney	2014/2015	6.92
Dean Marney	2013/2014	7.01
Danny Ings	2014/2015	6.74
Michael Kightly	2014/2015	6.53
Michael Kightly	2013/2014	6.89
Michael Kightly	2012/2013	6.52
Michael Kightly	2011/2012	6.59
Michael Kightly	2010/2011	6.18
Ross Wallace	2014/2015	6.35
Steven Reid	2014/2015	6.15
Steven Reid	2013/2014	6.68
Steven Reid	2012/2013	6.73
Steven Reid	2011/2012	6.71
Steven Reid	2010/2011	6.76
Marvin Sordell	2014/2015	6.05
Marvin Sordell	2013/2014	6.37
Marvin Sordell	2013	5.82
Nathaniel Chalobah	2014/2015	5.99
Nathaniel Chalobah	2013/2014	6.43
Nathaniel Chalobah	2013/2014	6.76
Nyron Nosworthy	2014/2015	7.40
Nyron Nosworthy	2013/2014	6.42
Peter Clarke	2014/2015	7.14
Joan Oriol	2014/2015	7.13
Joan Oriol	2013/2014	6.98
Joan Oriol	2011/2012	6.99
Joan Oriol	2011/2012	6.95
Tom Kennedy	2014/2015	6.97
Nile Ranger	2014/2015	6.79
Nile Ranger	2012/2013	6.64
Nile Ranger	2012/2013	6.06
Joe Lewis	2014/2015	6.79
David Perkins	2014/2015	6.76
David Perkins	2013/2014	6.72
Steve Davies	2014/2015	6.72
John Lundstram	2014/2015	6.70
Tomasz Cywka	2014/2015	6.50
Nathan Delfouneso	2014/2015	6.43
Nathan Delfouneso	2013/2014	6.30
Nathan Delfouneso	2013	6.14
Nathan Delfouneso	2012/2013	5.92
Nathan Delfouneso	2011/2012	6.15
Nathan Delfouneso	2010/2011	6.43
José Cubero	2014/2015	6.39
Andrea Orlandi	2014/2015	6.28
Andrea Orlandi	2013/2014	6.76
Formose Mendy	2014/2015	6.23
Jacob Mellis	2014/2015	6.21
Jacob Mellis	2013/2014	6.64
Lukasz Fabianski	2014/2015	7.30
Lukasz Fabianski	2013/2014	7.44
Lukasz Fabianski	2013/2014	7.90
Lukasz Fabianski	2012/2013	8.15
Lukasz Fabianski	2012/2013	6.75
Lukasz Fabianski	2011/2012	5.45
Lukasz Fabianski	2010/2011	6.81
Lukasz Fabianski	2010/2011	6.77
Lukasz Fabianski	2009/2010	7.26
Ki Sung-Yueng	2014/2015	7.23
Ki Sung-Yueng	2013/2014	6.10
Ki Sung-Yueng	2013/2014	6.80
Ki Sung-Yueng	2014	7.25
Gylfi Sigurdsson	2014/2015	7.18
Gylfi Sigurdsson	2013/2014	7.00
Gylfi Sigurdsson	2013/2014	6.60
Gylfi Sigurdsson	2012/2013	6.89
Gylfi Sigurdsson	2012/2013	6.53
Gylfi Sigurdsson	2011/2012	6.69
Gylfi Sigurdsson	2011/2012	7.63
Wilfried Bony	2014/2015	7.14
Wilfried Bony	2013/2014	7.01
Wilfried Bony	2013/2014	7.11
Federico Fernández	2014/2015	7.09
Federico Fernández	2013/2014	7.06
Federico Fernández	2013/2014	6.48
Federico Fernández	2013/2014	7.09
Federico Fernández	2014	7.27
Federico Fernández	2012/2013	6.69
Federico Fernández	2012/2013	7.10
Federico Fernández	2012/2013	7.15
Federico Fernández	2011/2012	6.86
Angel Rangel	2014/2015	7.09
Angel Rangel	2013/2014	6.75
Angel Rangel	2013/2014	7.14
Angel Rangel	2012/2013	7.18
Gerhard Tremmel	2014/2015	6.97
Gerhard Tremmel	2013/2014	6.59
Gerhard Tremmel	2013/2014	6.47
Gerhard Tremmel	2012/2013	7.04
Bafétimbi Gomis	2014/2015	6.28
Bafétimbi Gomis	2013/2014	6.56
Bafétimbi Gomis	2013/2014	6.86
Bafétimbi Gomis	2012/2013	7.00
Bafétimbi Gomis	2012/2013	6.77
Bafétimbi Gomis	2011/2012	6.84
Bafétimbi Gomis	2011/2012	6.73
Bafétimbi Gomis	2010/2011	6.69
Bafétimbi Gomis	2010/2011	6.71
Bafétimbi Gomis	2009/2010	6.62
Tom Carroll	2014/2015	6.26
Tom Carroll	2013/2014	6.88
Tom Carroll	2012/2013	6.97
Marvin Emnes	2014/2015	6.20
Marvin Emnes	2013/2014	6.47
Marvin Emnes	2013/2014	6.41
Richard Dunne	2014/2015	7.55
Richard Dunne	2013/2014	7.23
Richard Dunne	2012	6.68
Richard Dunne	2011/2012	7.05
Richard Dunne	2010/2011	7.02
Richard Dunne	2009/2010	7.46
Steven Caulker	2014/2015	7.52
Steven Caulker	2013/2014	7.06
Steven Caulker	2013	6.36
Steven Caulker	2012/2013	6.83
Steven Caulker	2012/2013	6.97
Joey Barton	2014/2015	7.28
Joey Barton	2013/2014	7.49
Joey Barton	2012/2013	7.29
Joey Barton	2012/2013	6.87
Joey Barton	2011/2012	7.09
Joey Barton	2011/2012	6.50
Rio Ferdinand	2014/2015	7.17
Rio Ferdinand	2013/2014	6.93
Rio Ferdinand	2013/2014	6.74
Rio Ferdinand	2012/2013	6.87
Rio Ferdinand	2012/2013	7.00
Rio Ferdinand	2011/2012	6.90
Rio Ferdinand	2011/2012	6.99
Rio Ferdinand	2010/2011	6.90
Rio Ferdinand	2010/2011	7.13
Rio Ferdinand	2009/2010	6.84
Alex McCarthy	2014/2015	7.13
Alex McCarthy	2013/2014	7.00
Yun Suk-Young	2014/2015	6.99
Yun Suk-Young	2013/2014	6.76
Yun Suk-Young	2013/2014	6.24
Nedum Onuoha	2014/2015	6.96
Nedum Onuoha	2013/2014	7.26
Nedum Onuoha	2012/2013	6.75
Nedum Onuoha	2011/2012	6.78
Nedum Onuoha	2011/2012	6.09
Nedum Onuoha	2010/2011	6.91
Sandro	2014/2015	6.95
Sandro	2013/2014	6.92
Sandro	2013/2014	6.56
Sandro	2012/2013	6.88
Sandro	2012/2013	7.41
Sandro	2011/2012	7.01
Sandro	2010/2011	7.08
Armand Traore	2014/2015	6.91
Armand Traore	2013/2014	6.70
Armand Traore	2012/2013	6.84
Armand Traore	2011/2012	5.90
Armand Traore	2011/2012	6.68
Armand Traore	2010/2011	6.58
Charlie Austin	2014/2015	6.90
Niko Kranjcar	2014/2015	6.85
Niko Kranjcar	2013/2014	6.81
Niko Kranjcar	2012/2013	6.90
Niko Kranjcar	2012/2013	6.41
Niko Kranjcar	2012	5.96
Niko Kranjcar	2011/2012	6.77
Niko Kranjcar	2010/2011	6.38
Niko Kranjcar	2010/2011	6.47
Niko Kranjcar	2009/2010	7.40
Alejandro Faurlin	2014/2015	6.69
Alejandro Faurlin	2013/2014	6.85
Alejandro Faurlin	2012/2013	6.67
Alejandro Faurlin	2012/2013	6.72
Karl Henry	2014/2015	6.67
Karl Henry	2013/2014	6.44
Karl Henry	2011/2012	6.54
Karl Henry	2010/2011	6.58
Eduardo Vargas	2014/2015	6.63
Eduardo Vargas	2013/2014	6.55
Eduardo Vargas	2013/2014	7.28
Eduardo Vargas	2014	6.76
Eduardo Vargas	2013	6.93
Eduardo Vargas	2012/2013	6.22
Eduardo Vargas	2012/2013	7.00
Eduardo Vargas	2011/2012	6.21
Jordon Mutch	2014/2015	6.40
Jordon Mutch	2013/2014	6.82
Junior Hoilett	2014/2015	6.38
Junior Hoilett	2013/2014	6.93
Junior Hoilett	2012/2013	6.51
Junior Hoilett	2011/2012	7.03
Junior Hoilett	2010/2011	7.04
Bobby Zamora	2014/2015	6.30
Bobby Zamora	2013/2014	6.48
Bobby Zamora	2012/2013	6.41
Bobby Zamora	2011/2012	6.76
Bobby Zamora	2011/2012	7.07
Bobby Zamora	2010/2011	6.90
Matthew Phillips	2014/2015	6.20
Matthew Phillips	2013/2014	6.62
Adel Taarabt	2014/2015	6.18
Adel Taarabt	2013/2014	7.47
Adel Taarabt	2013/2014	7.12
Adel Taarabt	2013/2014	6.67
Adel Taarabt	2012/2013	7.22
Cala	2014/2015	7.89
Cala	2013/2014	6.71
Cala	2013/2014	7.55
Cala	2013/2014	6.84
Cala	2012/2013	6.70
Cala	2011/2012	6.72
Cala	2009/2010	7.66
Bruno Ecuele Manga	2014/2015	7.62
Bruno Ecuele Manga	2014/2015	7.62
Bruno Ecuele Manga	2013/2014	7.23
Bruno Ecuele Manga	2012/2013	7.38
Bruno Ecuele Manga	2011/2012	6.90
Mark Hudson	2014/2015	7.29
Mark Hudson	2014/2015	6.93
Peter Whittingham	2014/2015	7.19
Ben Turner	2014/2015	7.19
Kenwyne Jones	2014/2015	7.17
Kenwyne Jones	2013/2014	6.49
Kenwyne Jones	2013/2014	6.59
Kenwyne Jones	2012/2013	6.64
Kenwyne Jones	2011/2012	6.24
Kenwyne Jones	2010/2011	7.23
Anthony Pilkington	2014/2015	6.89
Anthony Pilkington	2013/2014	6.36
Anthony Pilkington	2012/2013	6.66
Aron Gunnarsson	2014/2015	6.86
Kim Bo-Kyung	2014/2015	6.83
Kim Bo-Kyung	2013/2014	6.50
Craig Noone	2014/2015	6.74
David Marshall	2014/2015	6.71
Guido Burgstaller	2014/2015	6.52
Guido Burgstaller	2013/2014	7.06
Tom Adeyemi	2014/2015	6.52
Joe Ralls	2014/2015	6.50
Mats Daehli	2014/2015	6.45
Federico Macheda	2014/2015	6.45
Federico Macheda	2013/2014	6.73
Federico Macheda	2013/2014	6.53
Federico Macheda	2012/2013	6.14
Federico Macheda	2012/2013	6.06
Federico Macheda	2012/2013	5.96
Federico Macheda	2011/2012	6.34
Federico Macheda	2011/2012	5.98
Federico Macheda	2011/2012	6.24
Federico Macheda	2010/2011	5.99
Federico Macheda	2010/2011	6.35
Federico Macheda	2010/2011	6.35
Federico Macheda	2009/2010	6.69
Kagisho Dikgacoi	2014/2015	6.40
Kagisho Dikgacoi	2013/2014	6.55
Kagisho Dikgacoi	2010/2011	6.05
Declan John	2014/2015	6.38
Nicky Maynard	2014/2015	6.37
Nicky Maynard	2013/2014	6.52
Adam Le Fondre	2014/2015	6.36
Adam Le Fondre	2013/2014	6.62
Javi Guerra	2014/2015	6.22
Javi Guerra	2013/2014	6.96
